Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID108542,108542,52,201.485,2.191,2.499,0,60,60,0.052,1,-10921639,15752.186,15576,9567,21134,1527962,2081.357,0.156,0.037,0.542
ID106801,106801,52,167.436,2.21,2.446,0,61,61,0.052,1,-10921639,12950.196,12934,7953,17970,1256169,1871.529,0.16,0.036,0.48
ID103345,103345,52,113.834,2.217,2.437,0,62,62,0.052,1,-10921639,10924.454,10632,7063,16176,1059672,1873.737,0.04,0.015,0.174
ID100730,100730,52,96.961,2.24,2.387,0,63,63,0.052,1,-10921639,9798.289,9720,5734,13564,950434,1649.132,0.187,0.027,0.31
ID132674,132674,52,561.433,2.294,2.383,0,73,73,0.052,1,-10921639,45269.742,45802,34217,53854,4391165,4297.036,0.101,0.033,0.672
ID127568,127568,52,324.454,2.301,2.373,0,74,74,0.052,1,-10921639,49653.072,49758,41811,60042,4816348,3550.71,0.137,0.011,0.305
ID130399,130399,52,366.603,2.294,2.358,0,76,76,0.052,1,-10921639,53659.722,53680,41408,64661,5204993,4290.937,0.198,0.011,0.274
ID132806,132806,52,363.388,2.269,2.34,0,77,77,0.052,1,-10921639,51213.959,50536,42093,63868,4967754,4401.017,0.198,0.013,0.298
ID145355,145355,52,81.718,2.292,2.559,0,84,84,0.052,1,-10921639,14852.103,14661,9220,20213,1440654,2156.751,0.198,-0.011,-0.152
ID147047,147047,52,113.571,2.209,2.593,0,85,85,0.052,1,-10921639,12981.103,12951,7862,19200,1259167,2064.971,0.182,0.014,0.171
ID160272,160272,52,79.1,2.229,2.664,0,93,93,0.052,1,-10921639,13583.031,13554,8685,18634,1317554,2078.48,0.183,1.05E-04,0.001
ID164073,164073,52,153.739,2.219,2.672,0,94,94,0.052,1,-10921639,17917.041,17966,10928,23654,1737953,2469.102,0.052,0.006,0.09
ID162388,162388,52,206.869,2.223,2.662,0,95,95,0.052,1,-10921639,23360.897,23349,17363,30295,2266007,2858.337,0.093,0.014,0.218
ID167355,167355,52,405.105,2.215,2.667,0,96,96,0.052,1,-10921639,29470.361,29269,21938,37100,2858625,3492.07,0.168,0.025,0.412
ID165717,165717,52,439.606,2.219,2.661,0,97,97,0.052,1,-10921639,34881.433,34834,25392,43834,3383499,3863.223,0.174,0.024,0.42
ID168978,168978,52,566.846,2.22,2.666,0,98,98,0.052,1,-10921639,39653.701,39230,31260,50654,3846409,4384.231,0.198,0.028,0.498
ID170616,170616,52,474.037,2.218,2.662,0,99,99,0.052,1,-10921639,42605.103,42465,31656,52279,4132695,3936.476,0.198,0.026,0.552
ID172215,172215,52,568.388,2.223,2.653,0,100,100,0.052,1,-10921639,45294.588,44967,36712,55189,4393575,4285.074,0.177,0.03,0.618
ID173857,173857,52,524.456,2.222,2.646,0,101,101,0.052,1,-10921639,45534.072,45648,31561,53769,4416805,3831.579,0.198,0.026,0.608
ID175511,175511,52,676.182,2.236,2.652,0,102,102,0.052,1,-10921639,46001.753,46171,38076,54079,4462170,3930.166,0.155,0.04,0.895
ID177161,177161,52,636.105,2.229,2.658,0,103,103,0.052,1,-10921639,42365.608,42329,33413,53823,4109464,4282.677,0.155,0.045,0.853
ID178796,178796,52,630.47,2.222,2.655,0,104,104,0.052,1,-10921639,38157.608,37932,28800,45725,3701288,3756.984,0.177,0.049,0.943
ID182086,182086,52,583.726,2.222,2.66,0,105,105,0.052,1,-10921639,33111.412,32574,25471,41251,3211807,3101.757,0.198,0.057,1.156
ID183735,183735,52,528.504,2.203,2.681,0,106,106,0.052,1,-10921639,26956.01,27130,20354,34836,2614733,3127.931,0.191,0.059,0.961
ID180465,180465,52,306.71,2.183,2.705,0,107,107,0.052,1,-10921639,20653.052,20482,14482,27084,2003346,2656.791,0.176,0.038,0.566
ID187107,187107,52,199.211,2.199,2.71,0,108,108,0.052,1,-10921639,16369.979,16087,11836,23962,1587888,2291.978,0.132,0.027,0.371
ID185421,185421,52,226.718,2.188,2.712,0,109,109,0.052,1,-10921639,13632.711,13508,7496,19195,1322373,2208.633,0.186,0.033,0.394
ID190487,190487,52,165.688,2.207,2.695,0,110,110,0.052,1,-10921639,12072.608,11922,7792,16610,1171043,1780.787,0.198,0.041,0.536
ID188783,188783,52,203.158,2.215,2.698,0,111,111,0.052,1,-10921639,11021.124,10874,6988,16878,1069049,1903.777,0.093,0.055,0.607
ID202320,202320,52,135.592,2.214,2.816,0,118,118,0.052,1,-10921639,13293.082,13314,8782,18576,1289429,2117.629,0.186,0.018,0.218
ID203980,203980,52,190.567,2.209,2.81,0,119,119,0.052,1,-10921639,16533.433,16624,11944,22232,1603743,2198.261,0.184,0.025,0.372
ID207207,207207,52,287.447,2.24,2.809,0,120,120,0.052,1,-10921639,21830.557,21542,12933,29313,2117564,3063.259,0.095,0.036,0.493
ID208848,208848,52,360.441,2.24,2.807,0,121,121,0.052,1,-10921639,25837.495,25813,18166,36371,2506237,3641.191,0.135,0.031,0.432
ID210497,210497,52,424.432,2.262,2.805,0,122,122,0.052,1,-10921639,30771.351,30477,19498,37392,2984821,3377.921,0.198,0.041,0.711
ID205591,205591,52,476.999,2.271,2.802,0,123,123,0.052,1,-10921639,33464.918,33616,23395,44153,3246097,4075.598,0.187,0.028,0.442
ID212099,212099,52,531.439,2.235,2.809,0,124,124,0.052,1,-10921639,34567.134,34164,25844,43045,3353012,3641.907,0.198,0.045,0.825
ID213679,213679,52,347.194,2.279,2.785,0,125,125,0.052,1,-10921639,36325.701,35791,28491,47459,3523593,4088.105,0.061,0.019,0.324
ID215290,215290,52,205.627,2.282,2.793,0,126,126,0.052,1,-10921639,34637.474,34781,26305,44018,3359835,3457.505,0.187,0.01,0.196
ID221854,221854,52,369.247,2.281,2.793,0,127,127,0.052,1,-10921639,33673.918,33472,23240,42984,3266370,3519.095,0.176,0.025,0.468
ID223467,223467,52,364.067,2.28,2.79,0,128,128,0.052,1,-10921639,30569.309,29962,21209,38059,2965223,3293.11,0.198,0.028,0.511
ID216915,216915,52,304.268,2.282,2.781,0,129,129,0.052,1,-10921639,27069.124,27074,18296,35350,2625705,3248.319,0.093,0.03,0.488
ID218570,218570,52,285.053,2.294,2.784,0,130,130,0.052,1,-10921639,22011.619,21647,15629,28833,2135127,2954.379,0.032,0.017,0.245
ID220223,220223,52,160.461,2.285,2.78,0,131,131,0.052,1,-10921639,17850.093,17690,12018,23695,1731459,2371.837,0.058,0.017,0.248
ID225100,225100,52,146.801,2.289,2.777,0,132,132,0.052,1,-10921639,14490.722,14651,9806,20250,1405600,1986.203,0.18,0.023,0.331
ID240219,240219,52,134.991,2.193,2.775,0,141,141,0.052,1,-10921639,9446.196,9556,5348,14324,916281,1782.135,0.046,0.018,0.184
ID241859,241859,52,129.18,2.252,2.772,0,142,142,0.052,1,-10921639,12143.711,12113,7717,18124,1177940,2030.502,0.093,0.029,0.34
ID248322,248322,52,259.349,2.214,2.767,0,143,143,0.052,1,-10921639,15344.639,15130,8850,23760,1488430,2763.748,0.072,0.036,0.384
ID249945,249945,52,126.884,2.175,2.789,0,149,149,0.052,1,-10921639,29292.093,29107,23436,38515,2841333,3023.115,0.075,0.007,0.135
ID254836,254836,52,337.968,2.2,2.787,0,150,150,0.052,1,-10921639,30934.608,31138,23344,42106,3000657,3598.443,0.175,0.027,0.447
ID258031,258031,52,277.079,2.207,2.785,0,151,151,0.052,1,-10921639,29395.742,29808,21020,40666,2851387,3874.411,0.171,0.022,0.329
ID261312,261312,52,175.808,2.18,2.794,0,152,152,0.052,1,-10921639,26500.216,26310,19035,33436,2570521,2988.901,0.177,0.017,0.302
ID256431,256431,52,108.007,2.157,2.797,0,153,153,0.052,1,-10921639,22387.526,22602,17693,27688,2171590,2477.684,0.188,0.006,0.109
ID277973,277973,52,92.475,2.125,2.811,0,164,164,0.052,1,-10921639,7880.845,7676,5573,10808,764442,1276.023,0.198,0.018,0.216
ID276299,276299,52,73.486,2.076,2.805,0,165,165,0.052,1,-10921639,8433.227,8262,5078,12084,818023,1463.726,0.189,0.015,0.168
ID2552,2552,57,725.787,2.494,2.75,0,2,2,0.052,1,-10921639,48540.959,49126,33901,57787,4708473,4103.763,0.186,0.04,0.914
ID10994,10994,57,455.734,2.49,2.748,0,3,3,0.052,1,-10921639,48329.918,48111,38217,60745,4688002,4587.051,0.169,0.025,0.514
ID5913,5913,57,378.791,2.478,2.727,0,5,5,0.052,1,-10921639,44185.351,44021,34057,55059,4285979,3974.478,0.198,0.022,0.479
ID14412,14412,57,363.042,2.441,2.757,0,6,6,0.052,1,-10921639,39866.237,39922,30487,48958,3867025,3426.895,0.032,0.018,0.402
ID12692,12692,57,423.112,2.447,2.747,0,7,7,0.052,1,-10921639,34231.907,34398,26490,42717,3320495,3795.162,0.064,0.023,0.403
ID16103,16103,57,436.235,2.443,2.742,0,8,8,0.052,1,-10921639,29018.588,28841,20760,36483,2814803,3332.584,0.054,0.032,0.541
ID17827,17827,57,483.112,2.445,2.737,0,9,9,0.052,1,-10921639,23876.021,23335,15786,35115,2315974,3565.475,0.052,0.045,0.575
ID23043,23043,57,300.308,2.442,2.733,0,10,10,0.052,1,-10921639,19507.907,19350,14496,28244,1892267,2609.533,0.094,0.041,0.591
ID21303,21303,57,376.408,2.436,2.724,0,11,11,0.052,1,-10921639,16710.289,16712,10327,25008,1620898,2701.82,0.052,0.049,0.579
ID24757,24757,57,346.928,2.445,2.71,0,12,12,0.052,1,-10921639,14435.835,14069,9540,22085,1400276,2399.993,0.198,0.052,0.592
ID19592,19592,57,261.393,2.447,2.705,0,13,13,0.052,1,-10921639,12688.629,12328,9296,21772,1230797,2119.101,0.181,0.039,0.445
ID29989,29989,57,148.534,2.432,2.688,0,14,14,0.052,1,-10921639,11443,11264,7828,15776,1109971,1839.611,0.198,0.022,0.264
ID28233,28233,57,97.243,2.44,2.689,0,15,15,0.052,1,-10921639,11507.856,11224,7308,15892,1116262,1893.396,0.198,0.014,0.165
ID36926,36926,57,162.028,2.481,2.67,0,19,19,0.052,1,-10921639,21936.196,21557,14474,29603,2127811,2645.486,0.166,0.014,0.231
ID31752,31752,57,327.567,2.494,2.666,0,20,20,0.052,1,-10921639,26212.784,26280,17053,32977,2542640,3057.219,0.189,0.028,0.472
ID38630,38630,57,492.215,2.492,2.655,0,21,21,0.052,1,-10921639,31610.99,31281,22360,40391,3066266,3438.355,0.184,0.044,0.773
ID42065,42065,57,595.461,2.477,2.649,0,22,22,0.052,1,-10921639,36265.856,36390,26565,46084,3517788,3946.51,0.198,0.047,0.823
ID40348,40348,57,804.628,2.477,2.645,0,23,23,0.052,1,-10921639,41827.99,41829,30911,51689,4057315,4781.658,0.092,0.053,0.88
ID43780,43780,57,654.158,2.482,2.645,0,24,24,0.052,1,-10921639,44488.887,44332,36746,53097,4315422,3560.953,0.162,0.047,1.126
ID50555,50555,57,789.088,2.482,2.651,0,25,25,0.052,1,-10921639,47589.722,47910,35954,54651,4616203,3977.334,0.198,0.055,1.254
ID45468,45468,57,874.094,2.473,2.644,0,26,26,0.052,1,-10921639,49795.763,49579,36103,60772,4830189,4386.084,0.198,0.055,1.19
ID48841,48841,57,715.492,2.46,2.647,0,27,27,0.052,1,-10921639,49818.206,49599,39427,59375,4832366,4084.493,0.156,0.049,1.135
ID47153,47153,57,502.64,2.441,2.646,0,28,28,0.052,1,-10921639,47922,47627,38567,55867,4648434,3804.211,0.137,0.03,0.722
ID52227,52227,57,538.245,2.43,2.648,0,29,29,0.052,1,-10921639,45483.423,45295,37257,55028,4411892,3924.338,0.198,0.033,0.733
ID53925,53925,57,651.978,2.428,2.654,0,30,30,0.052,1,-10921639,40973.423,41020,32155,51647,3974422,4197.555,0.09,0.038,0.717
ID55646,55646,57,669.878,2.424,2.646,0,31,31,0.052,1,-10921639,36066.918,36342,26130,46510,3498491,4009.763,0.06,0.048,0.821
ID58522,58522,57,546.349,2.418,2.642,0,32,32,0.052,1,-10921639,29792.773,29653,23034,38204,2889899,3481.788,0.073,0.046,0.752
ID57833,57833,57,531.092,2.411,2.637,0,33,33,0.052,1,-10921639,24650.186,24676,18180,33484,2391068,3272.12,0.092,0.055,0.782
ID62519,62519,57,426.11,2.419,2.627,0,34,34,0.052,1,-10921639,19836.031,19224,13112,26630,1924095,2804.884,0.053,0.047,0.641
ID60750,60750,57,455.703,2.42,2.629,0,35,35,0.052,1,-10921639,17064.289,16890,11422,26232,1655236,2561.439,0.198,0.064,0.804
ID65944,65944,57,285.41,2.414,2.628,0,36,36,0.052,1,-10921639,14063.897,13860,9608,18970,1364198,2138.306,0.052,0.044,0.555
ID64214,64214,57,213.324,2.412,2.606,0,37,37,0.052,1,-10921639,12504.711,12233,9162,18021,1212957,2013.241,0.175,0.039,0.472
ID67674,67674,57,135.469,2.42,2.602,0,38,38,0.052,1,-10921639,11073.34,10972,6476,15484,1074114,1862.469,0.029,0.025,0.291
ID71144,71144,57,128.547,2.429,2.6,0,39,39,0.052,1,-10921639,10799.113,10964,7176,16288,1047514,1730.516,0.113,0.03,0.367
ID78043,78043,57,378.622,2.449,2.564,0,45,45,0.052,1,-10921639,25722.928,25691,17754,32874,2495124,3097.903,0.055,0.031,0.497
ID81482,81482,57,629.05,2.44,2.561,0,46,46,0.052,1,-10921639,32624.103,32690,24681,41011,3164538,3859.436,0.061,0.053,0.852
ID84844,84844,57,779.469,2.445,2.568,0,47,47,0.052,1,-10921639,38792.082,38791,29332,51427,3762832,4051.052,0.198,0.064,1.155
ID83166,83166,57,969.173,2.439,2.567,0,48,48,0.052,1,-10921639,45513.32,45389,33223,55923,4414792,4577.789,0.159,0.066,1.237
ID91506,91506,57,1044.274,2.439,2.557,0,49,49,0.052,1,-10921639,50707.32,50927,39559,60306,4918610,4595.223,0.092,0.066,1.366
ID88173,88173,57,886.717,2.442,2.546,0,50,50,0.052,1,-10921639,52074.268,52458,41833,60987,5051204,3993.066,0.094,0.054,1.341
ID86499,86499,57,850.066,2.444,2.555,0,51,51,0.052,1,-10921639,51496.206,51446,38134,61072,4995132,5033.691,0.157,0.048,0.93
ID96558,96558,57,715.603,2.401,2.552,0,54,54,0.052,1,-10921639,46938.557,47375,39291,57541,4553040,4025.209,0.198,0.042,0.945
ID93165,93165,57,583.384,2.388,2.543,0,55,55,0.052,1,-10921639,41657.732,41573,31785,51615,4040800,3899.921,0.185,0.037,0.765
ID94864,94864,57,516.596,2.373,2.539,0,56,56,0.052,1,-10921639,34678.938,34113,28189,44298,3363857,3336.052,0.09,0.038,0.77
ID105126,105126,57,487.829,2.378,2.534,0,57,57,0.052,1,-10921639,28321.68,27985,22694,35717,2747203,3308.772,0.081,0.043,0.709
ID100727,100727,57,443.793,2.368,2.524,0,58,58,0.052,1,-10921639,23283.062,23043,15770,29481,2258457,2603.97,0.094,0.057,0.965
ID110273,110273,57,333.042,2.366,2.527,0,59,59,0.052,1,-10921639,18100.196,17989,11651,24319,1755719,2692.223,0.054,0.043,0.548
ID108548,108548,57,342.051,2.366,2.52,0,60,60,0.052,1,-10921639,15206.515,15043,8804,21330,1475032,2429.682,0.093,0.059,0.696
ID106815,106815,57,300.141,2.366,2.51,0,61,61,0.052,1,-10921639,12832.124,12597,9092,23225,1244716,2357.665,0.198,0.052,0.539
ID103366,103366,57,300.622,2.368,2.513,0,62,62,0.052,1,-10921639,11819.649,11733,8128,16893,1146506,1986.761,0.198,0.069,0.768
ID100801,100801,57,241.61,2.361,2.508,0,63,63,0.052,1,-10921639,10347.124,10172,6498,14748,1003671,1997.404,0.198,0.051,0.5
ID111972,111972,57,152.914,2.355,2.504,0,64,64,0.052,1,-10921639,9551.845,9616,6223,13451,926529,1653.76,0.053,0.036,0.397
ID120534,120534,57,220.493,2.406,2.506,0,70,70,0.052,1,-10921639,24301.794,23992,17611,32908,2357274,2908.107,0.187,0.02,0.321
ID115413,115413,57,517.862,2.41,2.484,0,71,71,0.052,1,-10921639,32269.237,32066,22758,42840,3130116,3714.841,0.094,0.049,0.807
ID125608,125608,57,244.398,2.449,2.441,0,72,72,0.052,1,-10921639,17413.124,17473,12156,23157,1689073,2316.544,0.133,0.039,0.568
ID132660,132660,57,212.51,2.438,2.393,0,73,73,0.052,1,-10921639,41119.33,40852,30587,52779,3988575,4199.581,0.192,0.005,0.095
ID130419,130419,57,293.911,2.385,2.442,0,76,76,0.052,1,-10921639,53919.072,53576,45722,62361,5230150,3204.827,0.198,0.015,0.503
ID132858,132858,57,368.387,2.379,2.446,0,77,77,0.052,1,-10921639,52056.165,52056,41695,60879,5049448,4105.731,0.198,0.019,0.474
ID136973,136973,57,316.71,2.361,2.434,0,78,78,0.052,1,-10921639,47390.722,47463,38563,56959,4596900,3751.386,0.163,0.01,0.257
ID138600,138600,57,218.707,2.357,2.426,0,79,79,0.052,1,-10921639,41620.33,41938,33490,48472,4037172,3305.643,0.166,0.006,0.153
ID140259,140259,57,208.681,2.387,2.436,0,80,80,0.052,1,-10921639,34804.278,34537,25904,43007,3376015,3510.102,0.082,0.006,0.123
ID135320,135320,57,178.61,2.37,2.438,0,81,81,0.052,1,-10921639,29080.412,28974,19584,36660,2820800,2785.651,0.198,0.008,0.174
ID141951,141951,57,188.437,2.351,2.422,0,82,82,0.052,1,-10921639,23707.433,23499,16451,33473,2299621,2764.558,0.061,0.008,0.138
ID143638,143638,57,141.932,2.363,2.393,0,83,83,0.052,1,-10921639,18652.196,18562,12935,25492,1809263,2435.948,0.189,0.008,0.116
ID145311,145311,57,90.071,2.302,2.406,0,84,84,0.052,1,-10921639,14990.495,15104,10096,20141,1454078,2031.115,0.051,0.012,0.168
ID146986,146986,57,89.591,2.337,2.397,0,85,85,0.052,1,-10921639,12257.134,12099,8314,18656,1188942,1953.983,0.189,-0.001,-0.014
ID150373,150373,57,67.733,2.342,2.387,0,86,86,0.052,1,-10921639,10540.887,10422,8213,14964,1022466,1501.517,0.186,0.013,0.182
ID159263,159263,57,79.672,2.403,2.508,0,92,92,0.052,1,-10921639,11120.567,11004,7304,15689,1078695,1918.214,0.114,0.013,0.149
ID160189,160189,57,81.745,2.401,2.531,0,93,93,0.052,1,-10921639,14644.763,14901,10276,19722,1420542,1864.316,0.06,-0.002,-0.025
ID164031,164031,57,239.343,2.408,2.535,0,94,94,0.052,1,-10921639,21112.918,21020,15785,27163,2047953,2531.46,0.178,0.027,0.44
ID162352,162352,57,453.108,2.413,2.53,0,95,95,0.052,1,-10921639,27465.546,27303,18816,34953,2664158,3098.669,0.081,0.038,0.655
ID167322,167322,57,614.748,2.408,2.536,0,96,96,0.052,1,-10921639,34883.814,35254,25239,43395,3383730,3589.549,0.086,0.049,0.901
ID165679,165679,57,678.824,2.417,2.525,0,97,97,0.052,1,-10921639,40786.773,40776,31999,50372,3956317,4142.547,0.176,0.041,0.776
ID168936,168936,57,861.683,2.412,2.521,0,98,98,0.052,1,-10921639,46859.763,46914,36582,55248,4545397,3566.459,0.135,0.057,1.414
ID170570,170570,57,975.091,2.419,2.519,0,99,99,0.052,1,-10921639,50443,50261,39592,58709,4892971,4321.796,0.092,0.06,1.325
ID172180,172180,57,892.353,2.412,2.52,0,100,100,0.052,1,-10921639,52177.299,52278,38585,60933,5061198,4558.707,0.092,0.056,1.218
ID173817,173817,57,914.873,2.401,2.51,0,101,101,0.052,1,-10921639,52004.216,51524,42503,62504,5044409,3725.997,0.198,0.055,1.463
ID175455,175455,57,604.694,2.379,2.48,0,102,102,0.052,1,-10921639,49512.093,49763,40568,56727,4802673,3705.87,0.094,0.039,1.007
ID177097,177097,57,750.413,2.367,2.49,0,103,103,0.052,1,-10921639,45493.392,45720,36389,56299,4412859,4011.143,0.198,0.043,0.944
ID178703,178703,57,533.478,2.357,2.479,0,104,104,0.052,1,-10921639,39221.856,39429,28936,48125,3804520,3995.327,0.083,0.036,0.689
ID182042,182042,57,561.231,2.356,2.477,0,105,105,0.052,1,-10921639,32794.309,32924,24634,42931,3181048,3652.547,0.086,0.043,0.736
ID183680,183680,57,471.48,2.343,2.466,0,106,106,0.052,1,-10921639,27247.691,26760,21235,37090,2643026,3043.396,0.081,0.041,0.71
ID180391,180391,57,470.457,2.343,2.471,0,107,107,0.052,1,-10921639,21527.072,21283,12956,30115,2088126,3038.826,0.062,0.054,0.72
ID187041,187041,57,382.024,2.349,2.477,0,108,108,0.052,1,-10921639,16929.979,17052,11588,26270,1642208,2971.74,0.051,0.05,0.541
ID185351,185351,57,317.235,2.347,2.469,0,109,109,0.052,1,-10921639,14109.505,13728,9122,21857,1368622,2294.846,0.054,0.057,0.665
ID190422,190422,57,236.824,2.346,2.467,0,110,110,0.052,1,-10921639,11687.351,11480,6574,16840,1133673,2218.972,0.198,0.041,0.419
ID188725,188725,57,229.545,2.344,2.475,0,111,111,0.052,1,-10921639,10545.959,10417,5798,16419,1022958,1893.35,0.198,0.049,0.525
ID192113,192113,57,114.155,2.343,2.468,0,112,112,0.052,1,-10921639,9204.062,8976,5283,14288,892794,1910.243,0.059,0.024,0.228
ID198922,198922,57,86.109,2.35,2.48,0,113,113,0.052,1,-10921639,8835.052,8624,5700,14384,857000,1496.851,0.093,0.022,0.255
ID202235,202235,57,191.795,2.374,2.515,0,118,118,0.052,1,-10921639,17174.33,17017,11943,24789,1665910,2484.255,0.154,0.024,0.32
ID203893,203893,57,367.685,2.377,2.494,0,119,119,0.052,1,-10921639,23403.309,22989,16516,31005,2270121,2982.68,0.198,0.041,0.62
ID207123,207123,57,473.549,2.383,2.49,0,120,120,0.052,1,-10921639,29925.299,29790,19704,39266,2902754,3574.537,0.186,0.04,0.646
ID208761,208761,57,505.791,2.379,2.494,0,121,121,0.052,1,-10921639,36506.505,36337,29625,45417,3541131,3450.582,0.178,0.038,0.768
ID210412,210412,57,672.771,2.386,2.477,0,122,122,0.052,1,-10921639,42448.093,42339,34838,50995,4117465,3587.289,0.093,0.053,1.192
ID205505,205505,57,647.358,2.393,2.476,0,123,123,0.052,1,-10921639,46228.175,46195,37422,56776,4484133,3604.69,0.093,0.046,1.135
ID212004,212004,57,661.141,2.388,2.482,0,124,124,0.052,1,-10921639,48664.402,48246,40743,59047,4720447,3800.885,0.085,0.043,1.051
ID213597,213597,57,772.028,2.392,2.475,0,125,125,0.052,1,-10921639,49139.557,48887,38826,59308,4766537,4223.743,0.159,0.044,0.985
ID215196,215196,57,778.066,2.378,2.457,0,126,126,0.052,1,-10921639,48184.608,47916,38513,56861,4673907,3581.034,0.094,0.052,1.318
ID221764,221764,57,504.402,2.388,2.475,0,127,127,0.052,1,-10921639,43313.742,43095,32367,53364,4201433,3790.246,0.09,0.035,0.767
ID223377,223377,57,501.954,2.35,2.442,0,128,128,0.052,1,-10921639,39296.134,39533,30610,48119,3811725,3544.162,0.198,0.038,0.807
ID216831,216831,57,507.37,2.343,2.444,0,129,129,0.052,1,-10921639,33475.897,33331,25796,39885,3247162,3307.553,0.053,0.037,0.714
ID218476,218476,57,324.014,2.345,2.445,0,130,130,0.052,1,-10921639,26660.01,26373,20682,33979,2586021,2808.69,0.198,0.027,0.503
ID220118,220118,57,517.333,2.337,2.442,0,131,131,0.052,1,-10921639,22354.67,21759,15096,30345,2168403,3451.229,0.198,0.054,0.663
ID225009,225009,57,337.637,2.34,2.431,0,132,132,0.052,1,-10921639,17541.454,17428,12838,24372,1701521,2518.308,0.093,0.046,0.614
ID226665,226665,57,334.195,2.333,2.438,0,133,133,0.052,1,-10921639,14398.041,13910,8988,20665,1396610,2482.79,0.058,0.047,0.521
ID228343,228343,57,270.728,2.335,2.441,0,134,134,0.052,1,-10921639,12286.763,12096,8137,19298,1191816,2129.152,0.057,0.041,0.458
ID230010,230010,57,161.876,2.326,2.437,0,135,135,0.052,1,-10921639,10282.711,10196,6628,15862,997423,1725.694,0.052,0.03,0.342
ID231684,231684,57,180.362,2.339,2.439,0,136,136,0.052,1,-10921639,9440.897,9280,6230,15179,915767,1920.562,0.021,0.027,0.258
ID236769,236769,57,77.762,2.326,2.431,0,137,137,0.052,1,-10921639,8506.155,8368,4867,12131,825097,1593.259,0.187,0.002,0.018
ID241773,241773,57,155.816,2.344,2.45,0,142,142,0.052,1,-10921639,14399.454,14340,10482,19776,1396747,1913.332,0.042,0.025,0.363
ID248228,248228,57,250.591,2.359,2.461,0,143,143,0.052,1,-10921639,19868.134,19815,14545,27180,1927209,2464.164,0.198,0.031,0.488
ID245016,245016,57,373.91,2.375,2.461,0,144,144,0.052,1,-10921639,25999.979,25811,19942,31788,2521998,2741.835,0.093,0.036,0.656
ID243389,243389,57,485.764,2.38,2.45,0,145,145,0.052,1,-10921639,32674.876,32704,24692,41027,3169463,3100.388,0.198,0.044,0.88
ID246609,246609,57,645.691,2.383,2.449,0,146,146,0.052,1,-10921639,38027.443,37712,28284,46665,3688662,3783.569,0.198,0.047,0.907
